fecha,mes,anio,linea,estacion,tipo_pago,afluencia,temporal_fecha,..anio_fecha
2024-06-29,Junio,2024,Linea 7,Barranca del Muerto,Boleto,0,2024-06,2024
2024-06-29,Junio,2024,Linea 7,Barranca del Muerto,Prepago,16467,2024-06,2024
2024-06-29,Junio,2024,Linea 7,Barranca del Muerto,Gratuidad,1858,2024-06,2024
2024-06-29,Junio,2024,Linea 8,Garibaldi/Lagunilla,Boleto,0,2024-06,2024
2024-06-29,Junio,2024,Linea 8,Garibaldi/Lagunilla,Prepago,18662,2024-06,2024
2024-06-29,Junio,2024,Linea 8,Garibaldi/Lagunilla,Gratuidad,3000,2024-06,2024
2024-06-29,Junio,2024,Linea 8,Bellas Artes,Boleto,0,2024-06,2024
2024-06-29,Junio,2024,Linea 8,Bellas Artes,Prepago,35413,2024-06,2024
2024-06-29,Junio,2024,Linea 8,Bellas Artes,Gratuidad,2552,2024-06,2024
2024-06-29,Junio,2024,Linea 8,San Juan de Letrán,Boleto,0,2024-06,2024
2024-06-29,Junio,2024,Linea 8,San Juan de Letrán,Prepago,31710,2024-06,2024
2024-06-29,Junio,2024,Linea 8,San Juan de Letrán,Gratuidad,3583,2024-06,2024
2024-06-29,Junio,2024,Linea 8,Salto del Agua,Boleto,0,2024-06,2024
2024-06-29,Junio,2024,Linea 8,Salto del Agua,Prepago,16001,2024-06,2024
2024-06-29,Junio,2024,Linea 8,Salto del Agua,Gratuidad,1902,2024-06,2024
2024-06-29,Junio,2024,Linea 8,Doctores,Boleto,0,2024-06,2024
2024-06-29,Junio,2024,Linea 8,Doctores,Prepago,8260,2024-06,2024
2024-06-29,Junio,2024,Linea 8,Doctores,Gratuidad,1719,2024-06,2024
2024-06-29,Junio,2024,Linea 8,Obrera,Boleto,0,2024-06,2024
2024-06-29,Junio,2024,Linea 8,Obrera,Prepago,10623,2024-06,2024
2024-06-29,Junio,2024,Linea 8,Obrera,Gratuidad,1992,2024-06,2024
2024-06-29,Junio,2024,Linea 8,Chabacano,Boleto,0,2024-06,2024
2024-06-29,Junio,2024,Linea 8,Chabacano,Prepago,3178,2024-06,2024
2024-06-29,Junio,2024,Linea 8,Chabacano,Gratuidad,639,2024-06,2024
2024-06-29,Junio,2024,Linea 8,La Viga,Boleto,0,2024-06,2024
2024-06-29,Junio,2024,Linea 8,La Viga,Prepago,5400,2024-06,2024
2024-06-29,Junio,2024,Linea 8,La Viga,Gratuidad,1190,2024-06,2024
2024-06-29,Junio,2024,Linea 8,Santa Anita,Boleto,0,2024-06,2024
2024-06-29,Junio,2024,Linea 8,Santa Anita,Prepago,3515,2024-06,2024
2024-06-29,Junio,2024,Linea 8,Santa Anita,Gratuidad,662,2024-06,2024
2024-06-29,Junio,2024,Linea 8,Coyuya,Boleto,0,2024-06,2024
2024-06-29,Junio,2024,Linea 8,Coyuya,Prepago,19783,2024-06,2024
2024-06-29,Junio,2024,Linea 8,Coyuya,Gratuidad,2509,2024-06,2024
2024-06-29,Junio,2024,Linea 8,Iztacalco,Boleto,0,2024-06,2024
2024-06-29,Junio,2024,Linea 8,Iztacalco,Prepago,12029,2024-06,2024
2024-06-29,Junio,2024,Linea 8,Iztacalco,Gratuidad,1808,2024-06,2024
2024-06-29,Junio,2024,Linea 8,Apatlaco,Boleto,0,2024-06,2024
2024-06-29,Junio,2024,Linea 8,Apatlaco,Prepago,9853,2024-06,2024
2024-06-29,Junio,2024,Linea 8,Apatlaco,Gratuidad,1625,2024-06,2024
2024-06-29,Junio,2024,Linea 8,Aculco,Boleto,0,2024-06,2024
2024-06-29,Junio,2024,Linea 8,Aculco,Prepago,5793,2024-06,2024
2024-06-29,Junio,2024,Linea 8,Aculco,Gratuidad,1037,2024-06,2024
2024-06-29,Junio,2024,Linea 8,Escuadrón 201,Boleto,0,2024-06,2024
2024-06-29,Junio,2024,Linea 8,Escuadrón 201,Prepago,14026,2024-06,2024
2024-06-29,Junio,2024,Linea 8,Escuadrón 201,Gratuidad,2358,2024-06,2024
2024-06-29,Junio,2024,Linea 8,Atlalilco,Boleto,0,2024-06,2024
2024-06-29,Junio,2024,Linea 8,Atlalilco,Prepago,10821,2024-06,2024
2024-06-29,Junio,2024,Linea 8,Atlalilco,Gratuidad,2044,2024-06,2024
2024-06-29,Junio,2024,Linea 8,Iztapalapa,Boleto,0,2024-06,2024
2024-06-29,Junio,2024,Linea 8,Iztapalapa,Prepago,6967,2024-06,2024
2024-06-29,Junio,2024,Linea 8,Iztapalapa,Gratuidad,1472,2024-06,2024
2024-06-29,Junio,2024,Linea 8,Cerro de la Estrella,Boleto,0,2024-06,2024
2024-06-29,Junio,2024,Linea 8,Cerro de la Estrella,Prepago,7918,2024-06,2024
2024-06-29,Junio,2024,Linea 8,Cerro de la Estrella,Gratuidad,1383,2024-06,2024
2024-06-29,Junio,2024,Linea 8,UAM-I,Boleto,0,2024-06,2024
2024-06-29,Junio,2024,Linea 8,UAM-I,Prepago,16688,2024-06,2024
2024-06-29,Junio,2024,Linea 8,UAM-I,Gratuidad,3162,2024-06,2024
2024-06-29,Junio,2024,Linea 8,Constitución de 1917,Boleto,0,2024-06,2024
2024-06-29,Junio,2024,Linea 8,Constitución de 1917,Prepago,80643,2024-06,2024
2024-06-29,Junio,2024,Linea 8,Constitución de 1917,Gratuidad,4398,2024-06,2024
2024-06-29,Junio,2024,Linea 9,Pantitlán,Boleto,0,2024-06,2024
2024-06-29,Junio,2024,Linea 9,Pantitlán,Prepago,0,2024-06,2024
2024-06-29,Junio,2024,Linea 9,Pantitlán,Gratuidad,0,2024-06,2024
2024-06-29,Junio,2024,Linea 9,Puebla,Boleto,0,2024-06,2024
2024-06-29,Junio,2024,Linea 9,Puebla,Prepago,0,2024-06,2024
2024-06-29,Junio,2024,Linea 9,Puebla,Gratuidad,0,2024-06,2024
2024-06-29,Junio,2024,Linea 9,Ciudad Deportiva,Boleto,0,2024-06,2024
2024-06-29,Junio,2024,Linea 9,Ciudad Deportiva,Prepago,0,2024-06,2024
2024-06-29,Junio,2024,Linea 9,Ciudad Deportiva,Gratuidad,0,2024-06,2024
2024-06-29,Junio,2024,Linea 9,Velódromo,Boleto,0,2024-06,2024
2024-06-29,Junio,2024,Linea 9,Velódromo,Prepago,35229,2024-06,2024
2024-06-29,Junio,2024,Linea 9,Velódromo,Gratuidad,351,2024-06,2024
2024-06-29,Junio,2024,Linea 9,Mixiuhca,Boleto,0,2024-06,2024
2024-06-29,Junio,2024,Linea 9,Mixiuhca,Prepago,11824,2024-06,2024
2024-06-29,Junio,2024,Linea 9,Mixiuhca,Gratuidad,1909,2024-06,2024
2024-06-29,Junio,2024,Linea 9,Jamaica,Boleto,0,2024-06,2024
2024-06-29,Junio,2024,Linea 9,Jamaica,Prepago,4729,2024-06,2024
2024-06-29,Junio,2024,Linea 9,Jamaica,Gratuidad,751,2024-06,2024
2024-06-29,Junio,2024,Linea 9,Chabacano,Boleto,0,2024-06,2024
2024-06-29,Junio,2024,Linea 9,Chabacano,Prepago,6606,2024-06,2024
2024-06-29,Junio,2024,Linea 9,Chabacano,Gratuidad,1573,2024-06,2024
2024-06-29,Junio,2024,Linea 9,Lázaro Cárdenas,Boleto,0,2024-06,2024
2024-06-29,Junio,2024,Linea 9,Lázaro Cárdenas,Prepago,7289,2024-06,2024
2024-06-29,Junio,2024,Linea 9,Lázaro Cárdenas,Gratuidad,312,2024-06,2024
2024-06-29,Junio,2024,Linea 9,Centro Médico,Boleto,0,2024-06,2024
2024-06-29,Junio,2024,Linea 9,Centro Médico,Prepago,9076,2024-06,2024
2024-06-29,Junio,2024,Linea 9,Centro Médico,Gratuidad,623,2024-06,2024
2024-06-29,Junio,2024,Linea 9,Chilpancingo,Boleto,0,2024-06,2024
2024-06-29,Junio,2024,Linea 9,Chilpancingo,Prepago,29540,2024-06,2024
2024-06-29,Junio,2024,Linea 9,Chilpancingo,Gratuidad,2290,2024-06,2024
2024-06-29,Junio,2024,Linea 9,Patriotismo,Boleto,0,2024-06,2024
2024-06-29,Junio,2024,Linea 9,Patriotismo,Prepago,9950,2024-06,2024
2024-06-29,Junio,2024,Linea 9,Patriotismo,Gratuidad,29,2024-06,2024
2024-06-29,Junio,2024,Linea 9,Tacubaya,Boleto,0,2024-06,2024
2024-06-29,Junio,2024,Linea 9,Tacubaya,Prepago,49010,2024-06,2024
2024-06-29,Junio,2024,Linea 9,Tacubaya,Gratuidad,2067,2024-06,2024
2024-06-29,Junio,2024,Linea A,Pantitlán,Boleto,0,2024-06,2024
2024-06-29,Junio,2024,Linea A,Pantitlán,Prepago,14675,2024-06,2024
2024-06-29,Junio,2024,Linea A,Pantitlán,Gratuidad,3327,2024-06,2024
2024-06-29,Junio,2024,Linea A,Agrícola Oriental,Boleto,0,2024-06,2024
2024-06-29,Junio,2024,Linea A,Agrícola Oriental,Prepago,7971,2024-06,2024
2024-06-29,Junio,2024,Linea A,Agrícola Oriental,Gratuidad,1389,2024-06,2024
2024-06-29,Junio,2024,Linea A,Canal de San Juan,Boleto,0,2024-06,2024
2024-06-29,Junio,2024,Linea A,Canal de San Juan,Prepago,7454,2024-06,2024
2024-06-29,Junio,2024,Linea A,Canal de San Juan,Gratuidad,1790,2024-06,2024
2024-06-29,Junio,2024,Linea A,Tepalcates,Boleto,0,2024-06,2024
2024-06-29,Junio,2024,Linea A,Tepalcates,Prepago,19048,2024-06,2024
2024-06-29,Junio,2024,Linea A,Tepalcates,Gratuidad,2285,2024-06,2024
2024-06-29,Junio,2024,Linea A,Guelatao,Boleto,0,2024-06,2024
2024-06-29,Junio,2024,Linea A,Guelatao,Prepago,11853,2024-06,2024
2024-06-29,Junio,2024,Linea A,Guelatao,Gratuidad,1503,2024-06,2024
2024-06-29,Junio,2024,Linea A,Peñón Viejo,Boleto,0,2024-06,2024
2024-06-29,Junio,2024,Linea A,Peñón Viejo,Prepago,8920,2024-06,2024
2024-06-29,Junio,2024,Linea A,Peñón Viejo,Gratuidad,1292,2024-06,2024
2024-06-29,Junio,2024,Linea A,Acatitla,Boleto,0,2024-06,2024
2024-06-29,Junio,2024,Linea A,Acatitla,Prepago,10709,2024-06,2024
2024-06-29,Junio,2024,Linea A,Acatitla,Gratuidad,1593,2024-06,2024
2024-06-29,Junio,2024,Linea A,Santa Marta,Boleto,0,2024-06,2024
2024-06-29,Junio,2024,Linea A,Santa Marta,Prepago,22882,2024-06,2024
2024-06-29,Junio,2024,Linea A,Santa Marta,Gratuidad,3173,2024-06,2024
2024-06-29,Junio,2024,Linea A,Los Reyes,Boleto,0,2024-06,2024
2024-06-29,Junio,2024,Linea A,Los Reyes,Prepago,15684,2024-06,2024
2024-06-29,Junio,2024,Linea A,Los Reyes,Gratuidad,2375,2024-06,2024
2024-06-29,Junio,2024,Linea A,La Paz,Boleto,0,2024-06,2024
2024-06-29,Junio,2024,Linea A,La Paz,Prepago,28067,2024-06,2024
2024-06-29,Junio,2024,Linea A,La Paz,Gratuidad,3765,2024-06,2024
2024-06-29,Junio,2024,Linea B,Buenavista,Boleto,0,2024-06,2024
2024-06-29,Junio,2024,Linea B,Buenavista,Prepago,48078,2024-06,2024
2024-06-29,Junio,2024,Linea B,Buenavista,Gratuidad,2274,2024-06,2024
2024-06-29,Junio,2024,Linea B,Guerrero,Boleto,0,2024-06,2024
2024-06-29,Junio,2024,Linea B,Guerrero,Prepago,6822,2024-06,2024
2024-06-29,Junio,2024,Linea B,Guerrero,Gratuidad,29,2024-06,2024
2024-06-29,Junio,2024,Linea B,Garibaldi/Lagunilla,Boleto,0,2024-06,2024
2024-06-29,Junio,2024,Linea B,Garibaldi/Lagunilla,Prepago,9726,2024-06,2024
2024-06-29,Junio,2024,Linea B,Garibaldi/Lagunilla,Gratuidad,1237,2024-06,2024
2024-06-29,Junio,2024,Linea B,Lagunilla,Boleto,0,2024-06,2024
2024-06-29,Junio,2024,Linea B,Lagunilla,Prepago,25910,2024-06,2024
2024-06-29,Junio,2024,Linea B,Lagunilla,Gratuidad,1115,2024-06,2024
2024-06-29,Junio,2024,Linea B,Tepito,Boleto,0,2024-06,2024
2024-06-29,Junio,2024,Linea B,Tepito,Prepago,25560,2024-06,2024
2024-06-29,Junio,2024,Linea B,Tepito,Gratuidad,1820,2024-06,2024
2024-06-29,Junio,2024,Linea B,Morelos,Boleto,0,2024-06,2024
2024-06-29,Junio,2024,Linea B,Morelos,Prepago,4450,2024-06,2024
2024-06-29,Junio,2024,Linea B,Morelos,Gratuidad,53,2024-06,2024
2024-06-29,Junio,2024,Linea B,San Lázaro,Boleto,0,2024-06,2024
2024-06-29,Junio,2024,Linea B,San Lázaro,Prepago,13988,2024-06,2024
2024-06-29,Junio,2024,Linea B,San Lázaro,Gratuidad,348,2024-06,2024
2024-06-29,Junio,2024,Linea B,Ricardo Flores Magón,Boleto,0,2024-06,2024
2024-06-29,Junio,2024,Linea B,Ricardo Flores Magón,Prepago,6060,2024-06,2024
2024-06-29,Junio,2024,Linea B,Ricardo Flores Magón,Gratuidad,132,2024-06,2024
2024-06-29,Junio,2024,Linea B,Romero Rubio,Boleto,0,2024-06,2024
2024-06-29,Junio,2024,Linea B,Romero Rubio,Prepago,14767,2024-06,2024
2024-06-29,Junio,2024,Linea B,Romero Rubio,Gratuidad,500,2024-06,2024
2024-06-29,Junio,2024,Linea B,Oceanía,Boleto,0,2024-06,2024
2024-06-29,Junio,2024,Linea B,Oceanía,Prepago,5921,2024-06,2024
2024-06-29,Junio,2024,Linea B,Oceanía,Gratuidad,30,2024-06,2024
2024-06-29,Junio,2024,Linea B,Deportivo Oceanía,Boleto,0,2024-06,2024
2024-06-29,Junio,2024,Linea B,Deportivo Oceanía,Prepago,9901,2024-06,2024
2024-06-29,Junio,2024,Linea B,Deportivo Oceanía,Gratuidad,157,2024-06,2024
2024-06-29,Junio,2024,Linea B,Bosque de Aragón,Boleto,0,2024-06,2024
2024-06-29,Junio,2024,Linea B,Bosque de Aragón,Prepago,4433,2024-06,2024
2024-06-29,Junio,2024,Linea B,Bosque de Aragón,Gratuidad,617,2024-06,2024
2024-06-29,Junio,2024,Linea B,Villa de Aragón,Boleto,0,2024-06,2024
2024-06-29,Junio,2024,Linea B,Villa de Aragón,Prepago,8356,2024-06,2024
2024-06-29,Junio,2024,Linea B,Villa de Aragón,Gratuidad,152,2024-06,2024
2024-06-29,Junio,2024,Linea B,Nezahualcóyotl,Boleto,0,2024-06,2024
2024-06-29,Junio,2024,Linea B,Nezahualcóyotl,Prepago,14035,2024-06,2024
2024-06-29,Junio,2024,Linea B,Nezahualcóyotl,Gratuidad,2347,2024-06,2024
2024-06-29,Junio,2024,Linea B,Impulsora,Boleto,0,2024-06,2024
2024-06-29,Junio,2024,Linea B,Impulsora,Prepago,14917,2024-06,2024
2024-06-29,Junio,2024,Linea B,Impulsora,Gratuidad,2389,2024-06,2024
2024-06-29,Junio,2024,Linea B,Río de los Remedios,Boleto,0,2024-06,2024
2024-06-29,Junio,2024,Linea B,Río de los Remedios,Prepago,12864,2024-06,2024
2024-06-29,Junio,2024,Linea B,Río de los Remedios,Gratuidad,1686,2024-06,2024
2024-06-29,Junio,2024,Linea B,Múzquiz,Boleto,0,2024-06,2024
2024-06-29,Junio,2024,Linea B,Múzquiz,Prepago,21011,2024-06,2024
2024-06-29,Junio,2024,Linea B,Múzquiz,Gratuidad,3427,2024-06,2024
2024-06-29,Junio,2024,Linea B,Ecatepec,Boleto,0,2024-06,2024
2024-06-29,Junio,2024,Linea B,Ecatepec,Prepago,16255,2024-06,2024
2024-06-29,Junio,2024,Linea B,Ecatepec,Gratuidad,2629,2024-06,2024
2024-06-29,Junio,2024,Linea B,Olímpica,Boleto,0,2024-06,2024
2024-06-29,Junio,2024,Linea B,Olímpica,Prepago,11578,2024-06,2024
2024-06-29,Junio,2024,Linea B,Olímpica,Gratuidad,1415,2024-06,2024
2024-06-29,Junio,2024,Linea B,Plaza Aragón,Boleto,0,2024-06,2024
2024-06-29,Junio,2024,Linea B,Plaza Aragón,Prepago,12927,2024-06,2024
2024-06-29,Junio,2024,Linea B,Plaza Aragón,Gratuidad,895,2024-06,2024
2024-06-29,Junio,2024,Linea B,Ciudad Azteca,Boleto,0,2024-06,2024
2024-06-29,Junio,2024,Linea B,Ciudad Azteca,Prepago,34313,2024-06,2024
2024-06-29,Junio,2024,Linea B,Ciudad Azteca,Gratuidad,5334,2024-06,2024
2024-06-29,Junio,2024,Linea 12,Tláhuac,Boleto,0,2024-06,2024
2024-06-29,Junio,2024,Linea 12,Tláhuac,Prepago,33693,2024-06,2024
2024-06-29,Junio,2024,Linea 12,Tláhuac,Gratuidad,3759,2024-06,2024
2024-06-29,Junio,2024,Linea 12,Tlaltenco,Boleto,0,2024-06,2024
2024-06-29,Junio,2024,Linea 12,Tlaltenco,Prepago,3036,2024-06,2024
2024-06-29,Junio,2024,Linea 12,Tlaltenco,Gratuidad,456,2024-06,2024
2024-06-29,Junio,2024,Linea 12,Zapotitlán,Boleto,0,2024-06,2024
2024-06-29,Junio,2024,Linea 12,Zapotitlán,Prepago,8298,2024-06,2024
2024-06-29,Junio,2024,Linea 12,Zapotitlán,Gratuidad,1287,2024-06,2024
2024-06-29,Junio,2024,Linea 12,Nopalera,Boleto,0,2024-06,2024
2024-06-29,Junio,2024,Linea 12,Nopalera,Prepago,15247,2024-06,2024
2024-06-29,Junio,2024,Linea 12,Nopalera,Gratuidad,1456,2024-06,2024
2024-06-29,Junio,2024,Linea 12,Olivos,Boleto,0,2024-06,2024
2024-06-29,Junio,2024,Linea 12,Olivos,Prepago,9862,2024-06,2024
2024-06-29,Junio,2024,Linea 12,Olivos,Gratuidad,1093,2024-06,2024
2024-06-29,Junio,2024,Linea 12,Tezonco,Boleto,0,2024-06,2024
2024-06-29,Junio,2024,Linea 12,Tezonco,Prepago,13997,2024-06,2024
2024-06-29,Junio,2024,Linea 12,Tezonco,Gratuidad,1538,2024-06,2024
2024-06-29,Junio,2024,Linea 12,Periférico Oriente,Boleto,0,2024-06,2024
2024-06-29,Junio,2024,Linea 12,Periférico Oriente,Prepago,24522,2024-06,2024
2024-06-29,Junio,2024,Linea 12,Periférico Oriente,Gratuidad,2907,2024-06,2024
2024-06-29,Junio,2024,Linea 12,Calle 11,Boleto,0,2024-06,2024
2024-06-29,Junio,2024,Linea 12,Calle 11,Prepago,8090,2024-06,2024
2024-06-29,Junio,2024,Linea 12,Calle 11,Gratuidad,893,2024-06,2024
2024-06-29,Junio,2024,Linea 12,Lomas Estrella,Boleto,0,2024-06,2024
2024-06-29,Junio,2024,Linea 12,Lomas Estrella,Prepago,6720,2024-06,2024
2024-06-29,Junio,2024,Linea 12,Lomas Estrella,Gratuidad,796,2024-06,2024
2024-06-29,Junio,2024,Linea 12,San Andrés Tomatlán,Boleto,0,2024-06,2024
2024-06-29,Junio,2024,Linea 12,San Andrés Tomatlán,Prepago,5948,2024-06,2024
2024-06-29,Junio,2024,Linea 12,San Andrés Tomatlán,Gratuidad,690,2024-06,2024
2024-06-29,Junio,2024,Linea 12,Culhuacán,Boleto,0,2024-06,2024
2024-06-29,Junio,2024,Linea 12,Culhuacán,Prepago,10291,2024-06,2024
2024-06-29,Junio,2024,Linea 12,Culhuacán,Gratuidad,1473,2024-06,2024
2024-06-29,Junio,2024,Linea 12,Atlalilco,Boleto,0,2024-06,2024
2024-06-29,Junio,2024,Linea 12,Atlalilco,Prepago,8683,2024-06,2024
2024-06-29,Junio,2024,Linea 12,Atlalilco,Gratuidad,1082,2024-06,2024
2024-06-29,Junio,2024,Linea 12,Mexicaltzingo,Boleto,0,2024-06,2024
2024-06-29,Junio,2024,Linea 12,Mexicaltzingo,Prepago,9605,2024-06,2024
2024-06-29,Junio,2024,Linea 12,Mexicaltzingo,Gratuidad,1349,2024-06,2024
2024-06-29,Junio,2024,Linea 12,Ermita,Boleto,0,2024-06,2024
2024-06-29,Junio,2024,Linea 12,Ermita,Prepago,5390,2024-06,2024
2024-06-29,Junio,2024,Linea 12,Ermita,Gratuidad,756,2024-06,2024
2024-06-29,Junio,2024,Linea 12,Eje Central,Boleto,0,2024-06,2024
2024-06-29,Junio,2024,Linea 12,Eje Central,Prepago,6897,2024-06,2024
2024-06-29,Junio,2024,Linea 12,Eje Central,Gratuidad,851,2024-06,2024
2024-06-29,Junio,2024,Linea 12,Parque de los Venados,Boleto,0,2024-06,2024
2024-06-29,Junio,2024,Linea 12,Parque de los Venados,Prepago,5465,2024-06,2024
2024-06-29,Junio,2024,Linea 12,Parque de los Venados,Gratuidad,673,2024-06,2024
2024-06-29,Junio,2024,Linea 12,Zapata,Boleto,0,2024-06,2024
2024-06-29,Junio,2024,Linea 12,Zapata,Prepago,9340,2024-06,2024
2024-06-29,Junio,2024,Linea 12,Zapata,Gratuidad,1451,2024-06,2024
2024-06-29,Junio,2024,Linea 12,Hospital 20 de Noviembre,Boleto,0,2024-06,2024
2024-06-29,Junio,2024,Linea 12,Hospital 20 de Noviembre,Prepago,5060,2024-06,2024
2024-06-29,Junio,2024,Linea 12,Hospital 20 de Noviembre,Gratuidad,631,2024-06,2024
2024-06-29,Junio,2024,Linea 12,Insurgentes Sur,Boleto,0,2024-06,2024
2024-06-29,Junio,2024,Linea 12,Insurgentes Sur,Prepago,19812,2024-06,2024
2024-06-29,Junio,2024,Linea 12,Insurgentes Sur,Gratuidad,2135,2024-06,2024
2024-06-29,Junio,2024,Linea 12,Mixcoac,Boleto,0,2024-06,2024
2024-06-29,Junio,2024,Linea 12,Mixcoac,Prepago,7603,2024-06,2024
2024-06-29,Junio,2024,Linea 12,Mixcoac,Gratuidad,892,2024-06,2024
2024-06-30,Junio,2024,Linea 1,Pantitlán,Boleto,0,2024-06,2024
2024-06-30,Junio,2024,Linea 1,Pantitlán,Prepago,13049,2024-06,2024
2024-06-30,Junio,2024,Linea 1,Pantitlán,Gratuidad,2213,2024-06,2024
2024-06-30,Junio,2024,Linea 1,Zaragoza,Boleto,0,2024-06,2024
2024-06-30,Junio,2024,Linea 1,Zaragoza,Prepago,9628,2024-06,2024
2024-06-30,Junio,2024,Linea 1,Zaragoza,Gratuidad,2019,2024-06,2024
2024-06-30,Junio,2024,Linea 1,Gómez Farías,Boleto,0,2024-06,2024
2024-06-30,Junio,2024,Linea 1,Gómez Farías,Prepago,8590,2024-06,2024
2024-06-30,Junio,2024,Linea 1,Gómez Farías,Gratuidad,1763,2024-06,2024
2024-06-30,Junio,2024,Linea 1,Boulevard Puerto Aéreo,Boleto,0,2024-06,2024
2024-06-30,Junio,2024,Linea 1,Boulevard Puerto Aéreo,Prepago,8316,2024-06,2024
2024-06-30,Junio,2024,Linea 1,Boulevard Puerto Aéreo,Gratuidad,1824,2024-06,2024
2024-06-30,Junio,2024,Linea 1,Balbuena,Boleto,0,2024-06,2024
2024-06-30,Junio,2024,Linea 1,Balbuena,Prepago,2798,2024-06,2024
2024-06-30,Junio,2024,Linea 1,Balbuena,Gratuidad,817,2024-06,2024
2024-06-30,Junio,2024,Linea 1,Moctezuma,Boleto,0,2024-06,2024
2024-06-30,Junio,2024,Linea 1,Moctezuma,Prepago,5886,2024-06,2024
2024-06-30,Junio,2024,Linea 1,Moctezuma,Gratuidad,1714,2024-06,2024
2024-06-30,Junio,2024,Linea 1,San Lázaro,Boleto,0,2024-06,2024
2024-06-30,Junio,2024,Linea 1,San Lázaro,Prepago,9928,2024-06,2024
2024-06-30,Junio,2024,Linea 1,San Lázaro,Gratuidad,1671,2024-06,2024
2024-06-30,Junio,2024,Linea 1,Candelaria,Boleto,0,2024-06,2024
2024-06-30,Junio,2024,Linea 1,Candelaria,Prepago,9714,2024-06,2024
2024-06-30,Junio,2024,Linea 1,Candelaria,Gratuidad,1583,2024-06,2024
2024-06-30,Junio,2024,Linea 1,Merced,Boleto,0,2024-06,2024
2024-06-30,Junio,2024,Linea 1,Merced,Prepago,19108,2024-06,2024
2024-06-30,Junio,2024,Linea 1,Merced,Gratuidad,4282,2024-06,2024
2024-06-30,Junio,2024,Linea 1,Pino Suárez,Boleto,0,2024-06,2024
2024-06-30,Junio,2024,Linea 1,Pino Suárez,Prepago,14796,2024-06,2024
2024-06-30,Junio,2024,Linea 1,Pino Suárez,Gratuidad,1028,2024-06,2024
2024-06-30,Junio,2024,Linea 1,Isabel la Católica,Boleto,0,2024-06,2024
2024-06-30,Junio,2024,Linea 1,Isabel la Católica,Prepago,0,2024-06,2024
2024-06-30,Junio,2024,Linea 1,Isabel la Católica,Gratuidad,0,2024-06,2024
2024-06-30,Junio,2024,Linea 1,Salto del Agua,Boleto,0,2024-06,2024
2024-06-30,Junio,2024,Linea 1,Salto del Agua,Prepago,0,2024-06,2024
2024-06-30,Junio,2024,Linea 1,Salto del Agua,Gratuidad,0,2024-06,2024
2024-06-30,Junio,2024,Linea 1,Balderas,Boleto,0,2024-06,2024
2024-06-30,Junio,2024,Linea 1,Balderas,Prepago,0,2024-06,2024
2024-06-30,Junio,2024,Linea 1,Balderas,Gratuidad,0,2024-06,2024
2024-06-30,Junio,2024,Linea 1,Cuauhtémoc,Boleto,0,2024-06,2024
2024-06-30,Junio,2024,Linea 1,Cuauhtémoc,Prepago,0,2024-06,2024
2024-06-30,Junio,2024,Linea 1,Cuauhtémoc,Gratuidad,0,2024-06,2024
2024-06-30,Junio,2024,Linea 1,Insurgentes,Boleto,0,2024-06,2024
2024-06-30,Junio,2024,Linea 1,Insurgentes,Prepago,0,2024-06,2024
2024-06-30,Junio,2024,Linea 1,Insurgentes,Gratuidad,0,2024-06,2024
2024-06-30,Junio,2024,Linea 1,Sevilla,Boleto,0,2024-06,2024
2024-06-30,Junio,2024,Linea 1,Sevilla,Prepago,0,2024-06,2024
2024-06-30,Junio,2024,Linea 1,Sevilla,Gratuidad,0,2024-06,2024
2024-06-30,Junio,2024,Linea 1,Chapultepec,Boleto,0,2024-06,2024
2024-06-30,Junio,2024,Linea 1,Chapultepec,Prepago,0,2024-06,2024
2024-06-30,Junio,2024,Linea 1,Chapultepec,Gratuidad,0,2024-06,2024
2024-06-30,Junio,2024,Linea 1,Juanacatlán,Boleto,0,2024-06,2024
2024-06-30,Junio,2024,Linea 1,Juanacatlán,Prepago,0,2024-06,2024
2024-06-30,Junio,2024,Linea 1,Juanacatlán,Gratuidad,0,2024-06,2024
2024-06-30,Junio,2024,Linea 1,Tacubaya,Boleto,0,2024-06,2024
2024-06-30,Junio,2024,Linea 1,Tacubaya,Prepago,0,2024-06,2024
2024-06-30,Junio,2024,Linea 1,Tacubaya,Gratuidad,0,2024-06,2024
2024-06-30,Junio,2024,Linea 1,Observatorio,Boleto,0,2024-06,2024
2024-06-30,Junio,2024,Linea 1,Observatorio,Prepago,0,2024-06,2024
2024-06-30,Junio,2024,Linea 1,Observatorio,Gratuidad,0,2024-06,2024
2024-06-30,Junio,2024,Linea 2,Cuatro Caminos,Boleto,0,2024-06,2024
2024-06-30,Junio,2024,Linea 2,Cuatro Caminos,Prepago,50347,2024-06,2024
2024-06-30,Junio,2024,Linea 2,Cuatro Caminos,Gratuidad,5442,2024-06,2024
2024-06-30,Junio,2024,Linea 2,Panteones,Boleto,0,2024-06,2024
2024-06-30,Junio,2024,Linea 2,Panteones,Prepago,4608,2024-06,2024
2024-06-30,Junio,2024,Linea 2,Panteones,Gratuidad,934,2024-06,2024
2024-06-30,Junio,2024,Linea 2,Tacuba,Boleto,0,2024-06,2024
2024-06-30,Junio,2024,Linea 2,Tacuba,Prepago,14842,2024-06,2024
2024-06-30,Junio,2024,Linea 2,Tacuba,Gratuidad,2623,2024-06,2024
2024-06-30,Junio,2024,Linea 2,Cuitláhuac,Boleto,0,2024-06,2024
2024-06-30,Junio,2024,Linea 2,Cuitláhuac,Prepago,5880,2024-06,2024
